Provider Number,Hospital Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Person and Community Engagement Domain Score,Weighted Person and Community Engagement Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score,Location
180079,HARRISON MEMORIAL HOSPITAL,1210 KY HWY 36 E,CYNTHIANA,KY,41031,Harrison,23.333333333333,5.833333333333,66.000000000000,16.500000000000,100.000000000000,25.000000000000,0.000000000000,0.000000000000,47.333333333333,"1210 KY HWY 36 E CYNTHIANA, KY 41031 (38.384822, -84.276797)"
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,2301 HOLMES STREET,KANSAS CITY,MO,64108,Jackson,26.666666666667,6.666666666667,15.000000000000,3.750000000000,36.666666666667,9.166666666667,30.000000000000,7.500000000000,27.083333333333,"2301 HOLMES STREET KANSAS CITY, MO 64108 (39.084815, -94.575799)"
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,171 FAIRVIEW ROAD,MOORESVILLE,NC,28117,Iredell,52.500000000000,13.125000000000,34.000000000000,8.500000000000,54.000000000000,13.500000000000,40.000000000000,10.000000000000,45.125,"171 FAIRVIEW ROAD MOORESVILLE, NC 28117 (35.547748, -80.852939)"
330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,12771,Orange,57.500000000000,14.375000000000,33.000000000000,8.250000000000,35.000000000000,8.750000000000,60.000000000000,15.000000000000,46.375,"160 EAST MAIN STREET PORT JERVIS, NY 12771 (41.367766, -74.682593)"
220031,BOSTON MEDICAL CENTER CORPORATION-,1 BOSTON MEDICAL CENTER PLACE,BOSTON,MA,02118,Suffolk,90.000000000000,22.500000000000,21.000000000000,5.250000000000,35.000000000000,8.750000000000,0.000000000000,0.000000000000,36.5,"1 BOSTON MEDICAL CENTER PLACE BOSTON, MA 02118 (42.33481, -71.07448)"
290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,Clark,52.500000000000,13.125000000000,16.000000000000,4.000000000000,21.666666666667,5.416666666667,0.000000000000,0.000000000000,22.541666666667,"1800 W CHARLESTON BLVD LAS VEGAS, NV 89102 (36.158941, -115.165945)"
340064,WILKES REGIONAL MEDICAL CENTER,1370 WEST D ST,NORTH WILKESBORO,NC,28659,Wilkes,47.500000000000,11.875000000000,25.000000000000,6.250000000000,23.333333333333,5.833333333333,40.000000000000,10.000000000000,33.958333333333,"1370 WEST D ST NORTH WILKESBORO, NC 28659 (36.158465, -81.157013)"
310076,SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,LIVINGSTON,NJ,07039,Essex,72.500000000000,18.125000000000,31.000000000000,7.750000000000,46.666666666667,11.666666666667,0.000000000000,0.000000000000,37.541666666667,"94 OLD SHORT HILLS ROAD LIVINGSTON, NJ 07039 (40.764045, -74.302334)"
180066,LOGAN MEMORIAL HOSPITAL,1625 NASHVILLE STREET,RUSSELLVILLE,KY,42276,Logan,55.000000000000,18.333333333333,77.000000000000,25.666666666667,Not Available,Not Available,10.000000000000,3.333333333333,47.333333333333,"1625 NASHVILLE STREET RUSSELLVILLE, KY 42276 (36.815437, -86.882593)"
240100,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE ST NW,BEMIDJI,MN,56601,Beltrami,87.500000000000,21.875000000000,21.000000000000,5.250000000000,42.500000000000,10.625000000000,50.000000000000,12.500000000000,50.25,"1300 ANNE ST NW BEMIDJI, MN 56601 (47.505009, -94.898125)"
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,Geauga,67.500000000000,16.875000000000,44.000000000000,11.000000000000,51.666666666667,12.916666666667,0.000000000000,0.000000000000,40.791666666667,"13207 RAVENNA RD CHARDON, OH 44024 (41.508925, -81.19362)"
230100,TAWAS ST JOSEPH HOSPITAL,200 HEMLOCK,TAWAS CITY,MI,48764,Iosco,40.000000000000,13.333333333333,45.000000000000,15.000000000000,Not Available,Not Available,30.000000000000,10.000000000000,38.333333333333,"200 HEMLOCK TAWAS CITY, MI 48764 (44.274911, -83.511002)"
260065,MERCY HOSPITAL SPRINGFIELD,1235 E CHEROKEE,SPRINGFIELD,MO,65804,Greene,65.000000000000,16.250000000000,26.000000000000,6.500000000000,16.666666666667,4.166666666667,0.000000000000,0.000000000000,26.916666666667,"1235 E CHEROKEE SPRINGFIELD, MO 65804 (37.177969, -93.275276)"
340147,NASH GENERAL HOSPITAL,2460 CURTIS ELLIS DRIVE,ROCKY MOUNT,NC,27804,Nash,15.000000000000,3.750000000000,20.000000000000,5.000000000000,31.666666666667,7.916666666667,20.000000000000,5.000000000000,21.666666666667,"2460 CURTIS ELLIS DRIVE ROCKY MOUNT, NC 27804 (35.973443, -77.848919)"
330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,11355,Queens,70.000000000000,17.500000000000,8.000000000000,2.000000000000,36.666666666667,9.166666666667,0.000000000000,0.000000000000,28.666666666667,"45TH AVENUE AND PARSONS BOULEVARD FLUSHING, NY 11355 (40.755636, -73.815645)"
360096,EAST LIVERPOOL CITY HOSPITAL,425 WEST 5TH STREET,EAST LIVERPOOL,OH,43920,Columbiana,70.000000000000,17.500000000000,24.000000000000,6.000000000000,83.333333333333,20.833333333333,70.000000000000,17.500000000000,61.833333333333,"425 WEST 5TH STREET EAST LIVERPOOL, OH 43920 (40.621409, -80.586218)"
310064,ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS,1925 PACIFIC AVENUE,ATLANTIC CITY,NJ,08401,Atlantic,90.000000000000,22.500000000000,29.000000000000,7.250000000000,45.000000000000,11.250000000000,0.000000000000,0.000000000000,41,"1925 PACIFIC AVENUE ATLANTIC CITY, NJ 08401 (39.357791, -74.433942)"
230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,WEST BLOOMFIELD,MI,48322,Oakland,75.000000000000,18.750000000000,55.000000000000,13.750000000000,60.000000000000,15.000000000000,0.000000000000,0.000000000000,47.5,"6777 WEST MAPLE ROAD WEST BLOOMFIELD, MI 48322 (42.541451, -83.409433)"
360068,TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,Lucas,82.500000000000,20.625000000000,21.000000000000,5.250000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,35.875,"2142 NORTH COVE BOULEVARD TOLEDO, OH 43606 (41.670821, -83.594834)"
250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,38834,Alcorn,12.500000000000,3.125000000000,72.000000000000,18.000000000000,76.666666666667,19.166666666667,0.000000000000,0.000000000000,40.291666666667,"611 ALCORN DRIVE CORINTH, MS 38834 (34.935867, -88.558648)"
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,89703,Carson City,72.500000000000,18.125000000000,34.000000000000,8.500000000000,30.000000000000,7.500000000000,40.000000000000,10.000000000000,44.125,"1600 MEDICAL PARKWAY CARSON CITY, NV 89703 (39.201899, -119.781729)"
360077,FAIRVIEW HOSPITAL,18101 LORAIN AVENUE,CLEVELAND,OH,44111,Cuyahoga,100.000000000000,25.000000000000,35.000000000000,8.750000000000,13.333333333333,3.333333333333,0.000000000000,0.000000000000,37.083333333333,"18101 LORAIN AVENUE CLEVELAND, OH 44111 (41.450069, -81.820996)"
360236,MERCY HOSPITAL CLERMONT,3000 HOSPITAL DRIVE,BATAVIA,OH,45103,Clermont,52.500000000000,13.125000000000,38.000000000000,9.500000000000,60.000000000000,15.000000000000,20.000000000000,5.000000000000,42.625,"3000 HOSPITAL DRIVE BATAVIA, OH 45103 (39.078309, -84.144986)"
240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL,911 NORTHLAND DR,PRINCETON,MN,55371,Mille Lacs,46.666666666667,11.666666666667,55.000000000000,13.750000000000,30.000000000000,7.500000000000,70.000000000000,17.500000000000,50.416666666667,"911 NORTHLAND DR PRINCETON, MN 55371 (45.55888, -93.588931)"
320009,LOVELACE MEDICAL CENTER,601 DR MARTIN LUTHER KING JR AVE NE,ALBUQUERQUE,NM,87102,Bernalillo,65.000000000000,16.250000000000,28.000000000000,7.000000000000,66.000000000000,16.500000000000,20.000000000000,5.000000000000,44.75,"601 DR MARTIN LUTHER KING JR AVE NE ALBUQUERQUE, NM 87102 (35.085622, -106.639765)"
240044,WINONA HEALTH SERVICES,855 MANKATO AVENUE,WINONA,MN,55987,Winona,90.000000000000,22.500000000000,32.000000000000,8.000000000000,3.333333333333,0.833333333333,90.000000000000,22.500000000000,53.833333333333,"855 MANKATO AVENUE WINONA, MN 55987 (44.033016, -91.622136)"
200063,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,ROCKPORT,ME,04856,Knox,45.000000000000,11.250000000000,28.000000000000,7.000000000000,40.000000000000,10.000000000000,40.000000000000,10.000000000000,38.25,"6 GLEN COVE DRIVE ROCKPORT, ME 04856 (44.144434, -69.086537)"
370029,ALLIANCEHEALTH CLINTON,100 NORTH 30TH STREET,CLINTON,OK,73601,Custer,65.000000000000,21.666666666667,42.000000000000,14.000000000000,Not Available,Not Available,50.000000000000,16.666666666667,52.333333333333,"100 NORTH 30TH STREET CLINTON, OK 73601 (35.514789, -98.996879)"
160104,UNITY POINT HEALTH TRINITY,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,Scott,67.500000000000,16.875000000000,27.000000000000,6.750000000000,18.000000000000,4.500000000000,60.000000000000,15.000000000000,43.125,"4500 UTICA RIDGE ROAD BETTENDORF, IA 52722 (41.566105, -90.51736)"
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,MAYFIELD HEIGHTS,OH,44124,Cuyahoga,95.000000000000,23.750000000000,23.000000000000,5.750000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,36.166666666667,"6780 MAYFIELD ROAD MAYFIELD HEIGHTS, OH 44124 (41.520133, -81.434345)"
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DRIVE,PAOLA,KS,66071,Miami,43.333333333333,14.444444444444,83.000000000000,27.666666666667,Not Available,Not Available,70.000000000000,23.333333333333,65.444444444444,"2100 BAPTISTE DRIVE PAOLA, KS 66071 (38.568591, -94.850849)"
340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN,706 W KING ST,KINGS MOUNTAIN,NC,28086,Cleveland,65.000000000000,21.666666666667,57.000000000000,19.000000000000,Not Available,Not Available,20.000000000000,6.666666666667,47.333333333333,"706 W KING ST KINGS MOUNTAIN, NC 28086 (35.240871, -81.356017)"
370006,ALLIANCEHEALTH PONCA CITY,1900 NORTH 14TH STREET,PONCA CITY,OK,74601,Kay,35.000000000000,8.750000000000,34.000000000000,8.500000000000,93.333333333333,23.333333333333,20.000000000000,5.000000000000,45.583333333333,"1900 NORTH 14TH STREET PONCA CITY, OK 74601 (36.724088, -97.067281)"
260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,Saint Francois,50.000000000000,12.500000000000,45.000000000000,11.250000000000,26.666666666667,6.666666666667,30.000000000000,7.500000000000,37.916666666667,"1101 W LIBERTY FARMINGTON, MO 63640 (37.780624, -90.438195)"
310050,SAINT CLARE'S HOSPITAL/ DENVILLE CAMPUS,25 POCONO ROAD,DENVILLE,NJ,07834,Morris,77.500000000000,19.375000000000,22.000000000000,5.500000000000,33.333333333333,8.333333333333,30.000000000000,7.500000000000,40.708333333333,"25 POCONO ROAD DENVILLE, NJ 07834 (40.894376, -74.464479)"
330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,12953,Franklin,40.000000000000,10.000000000000,18.000000000000,4.500000000000,100.000000000000,25.000000000000,100.000000000000,25.000000000000,64.5,"133 PARK STREET MALONE, NY 12953 (44.856658, -74.29193)"
360150,SUMMA WESTERN RESERVE HOSPITAL,1900 23RD STREET,CUYAHOGA FALLS,OH,44223,Summit,66.666666666667,16.666666666667,62.000000000000,15.500000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,42.166666666667,"1900 23RD STREET CUYAHOGA FALLS, OH 44223 (41.132948, -81.509907)"
330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,12208,Albany,70.000000000000,17.500000000000,27.000000000000,6.750000000000,51.666666666667,12.916666666667,50.000000000000,12.500000000000,49.666666666667,"315 SOUTH MANNING BOULEVARD ALBANY, NY 12208 (42.660176, -73.802382)"
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,08876,Somerset,30.000000000000,7.500000000000,21.000000000000,5.250000000000,53.333333333333,13.333333333333,0.000000000000,0.000000000000,26.083333333333,"110 REHILL AVE SOMERVILLE, NJ 08876 (40.568854, -74.595695)"
320011,PRESBYTERIAN ESPANOLA HOSPITAL,1010 SPRUCE STREET,ESPANOLA,NM,87532,Rio Arriba,76.666666666667,19.166666666667,44.000000000000,11.000000000000,35.000000000000,8.750000000000,50.000000000000,12.500000000000,51.416666666667,"1010 SPRUCE STREET ESPANOLA, NM 87532 (35.997101, -106.086683)"
360147,MARIETTA MEMORIAL HOSPITAL,401 MATTHEW STREET,MARIETTA,OH,45750,Washington,43.333333333333,10.833333333333,45.000000000000,11.250000000000,8.333333333333,2.083333333333,0.000000000000,0.000000000000,24.166666666667,"401 MATTHEW STREET MARIETTA, OH 45750 (39.431621, -81.464717)"
220008,STURDY MEMORIAL HOSPITAL,211 PARK STREET,ATTLEBORO,MA,02703,Bristol,37.500000000000,9.375000000000,43.000000000000,10.750000000000,50.000000000000,12.500000000000,10.000000000000,2.500000000000,35.125,"211 PARK STREET ATTLEBORO, MA 02703 (41.942695, -71.275279)"
350015,SANFORD MEDICAL CENTER BISMARCK,300 N 7TH ST,BISMARCK,ND,58506,Burleigh,42.500000000000,10.625000000000,17.000000000000,4.250000000000,16.666666666667,4.166666666667,50.000000000000,12.500000000000,31.541666666667,"300 N 7TH ST BISMARCK, ND 58506 (46.807457, -100.781563)"
180053,FLEMING COUNTY HOSPITAL,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,41041,Fleming,0.000000000000,0.000000000000,35.000000000000,11.666666666667,Not Available,Not Available,60.000000000000,20.000000000000,31.666666666667,"55 FOUNDATION DRIVE FLEMINGSBURG, KY 41041 (38.421539, -83.753094)"
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,Reno,30.000000000000,7.500000000000,36.000000000000,9.000000000000,50.000000000000,12.500000000000,20.000000000000,5.000000000000,34,"1701 E 23RD AVENUE HUTCHINSON, KS 67502 (38.079485, -97.892275)"
230058,MUNSON HEALTHCARE GRAYLING HOSPITAL,1100 E MICHIGAN AVE,GRAYLING,MI,49738,Crawford,52.500000000000,13.125000000000,64.000000000000,16.000000000000,50.000000000000,12.500000000000,30.000000000000,7.500000000000,49.125,"1100 E MICHIGAN AVE GRAYLING, MI 49738 (44.667251, -84.707939)"
360170,BERGER HOSPITAL,600 NORTH PICKAWAY STREET,CIRCLEVILLE,OH,43113,Pickaway,30.000000000000,7.500000000000,33.000000000000,8.250000000000,100.000000000000,25.000000000000,20.000000000000,5.000000000000,45.75,"600 NORTH PICKAWAY STREET CIRCLEVILLE, OH 43113 (39.610281, -82.937747)"
240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,SAINT LOUIS PARK,MN,55426,Hennepin,57.500000000000,14.375000000000,28.000000000000,7.000000000000,51.666666666667,12.916666666667,50.000000000000,12.500000000000,46.791666666667,"6500 EXCELSIOR BLVD SAINT LOUIS PARK, MN 55426 (44.927054, -93.362391)"
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,Clay,26.666666666667,6.666666666667,65.000000000000,16.250000000000,50.000000000000,12.500000000000,50.000000000000,12.500000000000,47.916666666667,"1200 1ST AVENUE EAST SPENCER, IA 51301 (43.150009, -95.143842)"
300005,LAKES REGION GENERAL HOSPITAL,80 HIGHLAND ST,LACONIA,NH,03246,Belknap,67.500000000000,16.875000000000,28.000000000000,7.000000000000,52.500000000000,13.125000000000,10.000000000000,2.500000000000,39.5,"80 HIGHLAND ST LACONIA, NH 03246 (43.528103, -71.460771)"
170142,"VIA CHRISTI HOSPITAL MANHATTAN, INC",1823 COLLEGE AVE,MANHATTAN,KS,66502,Riley,45.000000000000,11.250000000000,29.000000000000,7.250000000000,42.000000000000,10.500000000000,30.000000000000,7.500000000000,36.5,"1823 COLLEGE AVE MANHATTAN, KS 66502 (39.203114, -96.598186)"
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,Johnson,47.500000000000,11.875000000000,26.000000000000,6.500000000000,30.000000000000,7.500000000000,10.000000000000,2.500000000000,28.375,"5721 WEST 119TH STREET OVERLAND PARK, KS 66209 (38.912835, -94.651473)"
310028,NEWTON MEDICAL CENTER,175 HIGH ST,NEWTON,NJ,07860,Sussex,47.500000000000,11.875000000000,29.000000000000,7.250000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,25.791666666667,"175 HIGH ST NEWTON, NJ 07860 (41.055649, -74.76494)"
260095,CENTERPOINT MEDICAL CENTER,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057,Jackson,52.500000000000,13.125000000000,28.000000000000,7.000000000000,13.333333333333,3.333333333333,0.000000000000,0.000000000000,23.458333333333,"19600 EAST 39TH STREET INDEPENDENCE, MO 64057 (39.047771, -94.349313)"
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,Midland,62.500000000000,15.625000000000,44.000000000000,11.000000000000,65.000000000000,16.250000000000,30.000000000000,7.500000000000,50.375,"4000 WELLNESS DRIVE MIDLAND, MI 48670 (43.635617, -84.261689)"
360152,DOCTORS HOSPITAL,5100 WEST  BROAD STREET,COLUMBUS,OH,43228,Franklin,55.000000000000,13.750000000000,17.000000000000,4.250000000000,58.333333333333,14.583333333333,10.000000000000,2.500000000000,35.083333333333,"5100 WEST BROAD STREET COLUMBUS, OH 43228 (39.951968, -83.136709)"
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,10451,Bronx,40.000000000000,10.000000000000,8.000000000000,2.000000000000,45.000000000000,11.250000000000,60.000000000000,15.000000000000,38.25,"234 EAST 149TH STREET BRONX, NY 10451 (40.817681, -73.924072)"
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,Rapides,46.666666666667,11.666666666667,25.000000000000,6.250000000000,31.666666666667,7.916666666667,0.000000000000,0.000000000000,25.833333333333,"3330 MASONIC DRIVE ALEXANDRIA, LA 71301 (31.282401, -92.460848)"
190151,RICHARDSON MEDICAL CENTER,254 HIGHWAY 3048,RAYVILLE,LA,71269,Richland,50.000000000000,16.666666666667,65.000000000000,21.666666666667,Not Available,Not Available,0.000000000000,0.000000000000,38.333333333333,"254 HIGHWAY 3048 RAYVILLE, LA 71269 (32.463973, -91.747879)"
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,Kings,43.333333333333,10.833333333333,11.000000000000,2.750000000000,50.000000000000,12.500000000000,10.000000000000,2.500000000000,28.583333333333,"1 BROOKDALE PLAZA BROOKLYN, NY 11212 (40.6545, -73.91275)"
230092,HENRY FORD ALLEGIANCE HEALTH,205 N EAST AVE,JACKSON,MI,49201,Jackson,57.500000000000,14.375000000000,16.000000000000,4.000000000000,41.666666666667,10.416666666667,40.000000000000,10.000000000000,38.791666666667,"205 N EAST AVE JACKSON, MI 49201 (42.250356, -84.393603)"
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,Seward,53.333333333333,13.333333333333,20.000000000000,5.000000000000,50.000000000000,12.500000000000,0.000000000000,0.000000000000,30.833333333333,"315 WEST 15TH STREET LIBERAL, KS 67901 (37.054216, -100.926569)"
180092,CLARK REGIONAL MEDICAL CENTER,175 HOSPITAL DRIVE,WINCHESTER,KY,40391,Clark,70.000000000000,17.500000000000,43.000000000000,10.750000000000,70.000000000000,17.500000000000,20.000000000000,5.000000000000,50.75,"175 HOSPITAL DRIVE WINCHESTER, KY 40391 (38.010511, -84.21459)"
190297,DOCTORS HOSPITAL AT DEER CREEK L L C,815 SOUTH 10TH STREET,LEESVILLE,LA,71446,Vernon,70.000000000000,23.333333333333,92.000000000000,30.666666666667,Not Available,Not Available,50.000000000000,16.666666666667,70.666666666667,"815 SOUTH 10TH STREET LEESVILLE, LA 71446 (31.136079, -93.269509)"
310005,HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,FLEMINGTON,NJ,08822,Hunterdon,85.000000000000,21.250000000000,31.000000000000,7.750000000000,38.333333333333,9.583333333333,0.000000000000,0.000000000000,38.583333333333,"2100 WESCOTT DRIVE FLEMINGTON, NJ 08822 (40.532524, -74.86041)"
310083,EAST ORANGE GENERAL HOSPITAL,300 CENTRAL AVE,EAST ORANGE,NJ,07018,Essex,100.000000000000,25.000000000000,15.000000000000,3.750000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,28.75,"300 CENTRAL AVE EAST ORANGE, NJ 07018 (40.753707, -74.213333)"
200009,MAINE MEDICAL CENTER,22 BRAMHALL ST,PORTLAND,ME,04102,Cumberland,47.500000000000,11.875000000000,31.000000000000,7.750000000000,36.666666666667,9.166666666667,0.000000000000,0.000000000000,28.791666666667,"22 BRAMHALL ST PORTLAND, ME 04102 (43.652193, -70.275104)"
170009,SAINT JOHN HOSPITAL,3500 SOUTH 4TH STREET,LEAVENWORTH,KS,66048,Leavenworth,75.000000000000,25.000000000000,81.000000000000,27.000000000000,Not Available,Not Available,100.000000000000,33.333333333333,85.333333333333,"3500 SOUTH 4TH STREET LEAVENWORTH, KS 66048 (39.283683, -94.903472)"
340099,VIDANT ROANOKE CHOWAN HOSPITAL,500 S ACADEMY ST,AHOSKIE,NC,27910,Hertford,65.000000000000,16.250000000000,33.000000000000,8.250000000000,56.666666666667,14.166666666667,40.000000000000,10.000000000000,48.666666666667,"500 S ACADEMY ST AHOSKIE, NC 27910 (36.285149, -76.993924)"
360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,1025 CENTER ST,ASHLAND,OH,44805,Ashland,57.500000000000,14.375000000000,59.000000000000,14.750000000000,50.000000000000,12.500000000000,50.000000000000,12.500000000000,54.125,"1025 CENTER ST ASHLAND, OH 44805 (40.858702, -82.310413)"
330394,"UNITED HEALTH SERVICES HOSPITALS, INC",10-42 MITCHELL AVENUE,BINGHAMTON,NY,13903,Broome,45.000000000000,11.250000000000,20.000000000000,5.000000000000,18.333333333333,4.583333333333,40.000000000000,10.000000000000,30.833333333333,"10-42 MITCHELL AVENUE BINGHAMTON, NY 13903 (42.088097, -75.914166)"
230022,PROMEDICA COLDWATER REGIONAL HOSPITAL,274 E CHICAGO ST,COLDWATER,MI,49036,Branch,42.500000000000,10.625000000000,28.000000000000,7.000000000000,56.666666666667,14.166666666667,40.000000000000,10.000000000000,41.791666666667,"274 E CHICAGO ST COLDWATER, MI 49036 (41.938969, -84.990585)"
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,Boyle,55.000000000000,13.750000000000,26.000000000000,6.500000000000,23.333333333333,5.833333333333,0.000000000000,0.000000000000,26.083333333333,"217 SOUTH THIRD STREET DANVILLE, KY 40422 (37.643818, -84.772638)"
310006,ST MARY'S GENERAL HOSPITAL,350 BOULEVARD,PASSAIC,NJ,07055,Passaic,57.500000000000,14.375000000000,19.000000000000,4.750000000000,73.333333333333,18.333333333333,0.000000000000,0.000000000000,37.458333333333,"350 BOULEVARD PASSAIC, NJ 07055 (40.85828, -74.13721)"
350011,SANFORD,801 BROADWAY NORTH,FARGO,ND,58122,Cass,52.500000000000,13.125000000000,11.000000000000,2.750000000000,10.000000000000,2.500000000000,10.000000000000,2.500000000000,20.875,"801 BROADWAY NORTH FARGO, ND 58122 (46.88468, -96.78773)"
340116,FRYE REGIONAL MEDICAL CENTER,420 N CENTER ST,HICKORY,NC,28601,Catawba,20.000000000000,5.000000000000,25.000000000000,6.250000000000,40.000000000000,10.000000000000,20.000000000000,5.000000000000,26.25,"420 N CENTER ST HICKORY, NC 28601 (35.737175, -81.337778)"
240047,ST LUKES HOSPITAL,915 EAST 1ST STREET,DULUTH,MN,55805,Saint Louis,37.500000000000,9.375000000000,34.000000000000,8.500000000000,50.000000000000,12.500000000000,20.000000000000,5.000000000000,35.375,"915 EAST 1ST STREET DULUTH, MN 55805 (46.797027, -92.087038)"
360027,AKRON GENERAL MEDICAL CENTER,1 AKRON GENERAL AVENUE,AKRON,OH,44307,Summit,77.500000000000,19.375000000000,13.000000000000,3.250000000000,28.333333333333,7.083333333333,20.000000000000,5.000000000000,34.708333333333,"1 AKRON GENERAL AVENUE AKRON, OH 44307 (41.077859, -81.532787)"
360071,VAN WERT COUNTY HOSPITAL,1250 S WASHINGTON STREET,VAN WERT,OH,45891,Van Wert,30.000000000000,7.500000000000,39.000000000000,9.750000000000,50.000000000000,12.500000000000,10.000000000000,2.500000000000,32.25,"1250 S WASHINGTON STREET VAN WERT, OH 45891 (40.850314, -84.581367)"
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER RD,COLUMBUS,OH,43214,Franklin,50.000000000000,12.500000000000,47.000000000000,11.750000000000,18.333333333333,4.583333333333,10.000000000000,2.500000000000,31.333333333333,"3535 OLENTANGY RIVER RD COLUMBUS, OH 43214 (40.031962, -83.031294)"
250126,NORTH OAK REGIONAL MEDICAL CENTER,401 GETWELL DR,SENATOBIA,MS,38668,Tate,30.000000000000,10.000000000000,49.000000000000,16.333333333333,Not Available,Not Available,50.000000000000,16.666666666667,43,"401 GETWELL DR SENATOBIA, MS 38668 (34.624678, -89.956744)"
240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,OWATONNA,MN,55060,Steele,56.666666666667,14.166666666667,47.000000000000,11.750000000000,55.000000000000,13.750000000000,100.000000000000,25.000000000000,64.666666666667,"2250 26TH STREET NORTHWEST OWATONNA, MN 55060 (44.109798, -93.236301)"
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",134 HOMER AVENUE,CORTLAND,NY,13045,Cortland,96.666666666667,24.166666666667,18.000000000000,4.500000000000,63.333333333333,15.833333333333,50.000000000000,12.500000000000,57,"134 HOMER AVENUE CORTLAND, NY 13045 (42.608997, -76.186117)"
240076,BUFFALO HOSPITAL,303 CATLIN ST,BUFFALO,MN,55313,Wright,56.666666666667,14.166666666667,72.000000000000,18.000000000000,50.000000000000,12.500000000000,100.000000000000,25.000000000000,69.666666666667,"303 CATLIN ST BUFFALO, MN 55313 (45.1932, -93.87053)"
360354,"WEST CHESTER HOSPITAL, LLC",7700 UNIVERSITY DRIVE,WEST CHESTER,OH,45069,Butler,57.500000000000,14.375000000000,36.000000000000,9.000000000000,30.000000000000,7.500000000000,10.000000000000,2.500000000000,33.375,"7700 UNIVERSITY DRIVE WEST CHESTER, OH 45069 (39.358248, -84.36717)"
