Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude,Review Score,Hip and Knee Replacement Score,Hip and Knee Replacement Lower,Hip and Knee Replacement Upper,Heart Failure Death Score,Heart Failure Death Lower,Heart Failure Death Upper,Blood clots post surgery Score,Blood clots post surgery Lower,Blood clots post surgery Upper,Heart Attack Death Score,Heart Attack Death Lower,Heart Attack Death Upper,Post surgery Sepsis Score,Post surgery Sepsis Lower,Post surgery Sepsis Upper,Postop Respiratory Failure Score,Postop Respiratory Failure Lower,Postop Respiratory Failure Upper,Postop Dialysis need Score,Postop Dialysis need Lower,Postop Dialysis need Upper,Surgical Complication Deaths Score,Surgical Complication Deaths Lower,Surgical Complication Deaths Upper,Pneumonia death Score,Pneumonia death Lower,Pneumonia death Upper,Stroke death Score,Stroke death Lower,Stroke death Upper,Review Score Transformed,Mortality transformed,Complications transformed
330057,ST PETER'S HOSPITAL,NY,12208,42.660176,-73.802382,0.0,-1.1559697249645378,1.4,2.7,-0.5661272046890996,9.1,12.7,2.2268113980713617,4.31,7.39,-0.6392658366996931,10.2,15.0,-0.18807984103648973,2.87,7.16,13.31,9.98,16.65,1.6149605610694127,0.91,2.71,142.42,105.08,179.75,-1.060590641127054,11.9,15.6,0.07265115769302487,11.8,17.3,0.0,0.5483331312057055,-0.6244305982849367
330058,GENEVA GENERAL HOSPITAL,NY,14456,42.857414,-77.034883,0.0,-0.3811146427093612,1.4,4.1,2.573198531792822,12.3,21.3,0.7411768616743568,1.84,7.15,0.0,0,0,-0.42083923593931777,0.96,8.56,8.79,1.76,15.81,-0.08913872847136368,0,2.74,0,0,0,1.1530924863734227,14.4,22.3,0.9908413859243127,11.9,20.4,0.0,-1.1792831010226392,0.03747893636142145
330059,MONTEFIORE MEDICAL CENTER,NY,10467,40.879777,-73.879975,0.0,-0.768542183836949,1.3,3.4,-2.310197058290168,6.6,9.3,1.7789362804810886,4.04,6.85,-1.3774612169640037,9.5,13.8,3.1915865729525743,6.01,11.27,12.47,8.01,16.93,1.1326683093125887,0.58,2.75,181.05,152.42,209.67,-1.9158773040249646,10.7,13.6,-1.3046341846539062,10.4,14.6,0.0,1.7270424409832605,-1.3336622447273256
330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,NY,14302,43.093433,-79.05042900000002,0.0,0.0,0,0,0.015229413177923107,8.2,16.7,0.2277590439489205,1.19,6.85,-0.2291572921084095,9.5,17.3,-0.34635622957041273,1.01,8.68,6.43,0,14.04,1.1969739428801653,0.24,3.13,0,0,0,-0.20530397822914245,11.8,20.1,0.0,0,0,0.0,0.10480796428990721,-0.2695941893146683
330073,UNITED MEMORIAL MEDICAL CENTER,NY,14020,43.003997,-78.177592,0.0,-0.3811146427093612,1.4,4.2,0.7709930164050519,9.8,17.4,0.2168352605930604,1.18,6.83,-0.3111790010266659,9.7,16.7,-0.1508383378520372,1.14,8.97,6.94,0,14.85,0.0073197218800010976,0,2.77,0,0,0,2.511488950975987,16.5,25.6,0.0,0,0,0.0,-0.7428257415885932,0.07694949952208423
330074,F F THOMPSON HOSPITAL,NY,14424,42.875591,-77.288198,94.0,-1.1559697249645378,1.2,3.4,0.3640433838981365,9.1,16.8,-0.7226101080109281,0.46,5.85,1.0831900505836976,10.9,18.9,0.7895096175553878,2.31,9.81,11.12,3.87,18.36,-0.18559717882272847,0,2.69,0,0,0,0.4487387639869066,13.4,20.7,1.3187664674354869,12.4,21.1,0.41968539624359064,-0.8036846664760569,0.31866684856070154
330078,SISTERS OF CHARITY HOSPITAL,NY,14214,42.92917,-78.84991600000002,0.0,-0.768542183836949,1.4,3.6,0.9454000017651591,10.6,16.8,0.09667364367859688,1.65,6.14,1.5753203040932375,11.8,18.7,-0.3277354779781861,1.68,8.03,4.42,0,9.95,1.389890843582895,0.42,3.05,170.99,124.54,217.44,1.0021595458620263,14.6,21.5,-0.9111240868404975,9.3,17.3,0.0,-0.6529389412199813,-0.09757170636158918
330079,ADIRONDACK MEDICAL CENTER,NY,12983,44.344548,-74.14459699999998,95.0,-1.1559697249645378,1.2,3.4,0.4803147074715406,9.0,17.2,-0.8973906417046931,0.37,5.61,0.4270163792376433,10.2,17.9,0.17502481501192255,1.87,8.94,5.07,0,11.83,-0.4749725298768228,0,2.55,0,0,0,-0.708413779933796,10.9,18.9,-0.2552739238181493,10.3,18.2,0.8108148789283381,0.014089154260690323,0.5883270203835327
330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,NY,10451,40.817681,-73.924072,0.0,0.0,0,0,-0.5661272046890996,7.6,15.5,0.5445487612688702,1.56,7.06,-0.47522241886318023,9.3,16.9,-0.1508383378520372,1.13,8.96,7.15,0,15.17,-0.024833094903787163,0,2.76,0,0,0,0.49904974415737263,12.5,22.7,-0.9111240868404975,9.4,17.1,0.0,0.3633559915588512,-0.09221933212826146
330084,ALICE HYDE MEDICAL CENTER,NY,12953,44.856658,-74.29193000000002,0.0,0.3937404395458154,1.6,4.9,0.8872643399784571,9.8,17.8,-0.3293539071999563,0.67,6.36,1.2472334684202104,11.5,18.5,-0.1415279620559243,1.14,8.97,6.96,0,14.87,-0.024833094903787163,0,2.77,0,0,0,0.14687288296411555,12.6,20.3,-0.2552739238181493,10.2,18.9,0.0,-0.5065241918861585,0.025493631153463085
330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,NY,13820,42.461688,-75.096727,90.0,0.7811679806734041,1.7,5.2,-0.3335845575422913,8.5,14.4,0.9159573953681224,1.79,7.51,-0.3111790010266659,10.0,16.2,0.5195087194681073,1.87,9.66,8.92,1.06,16.79,-0.024833094903787163,0,2.77,0,0,0,-0.5071698592519344,11.7,18.4,-0.2552739238181493,10.0,18.7,-1.1448325344953996,0.3518018354097603,-0.5479502501514617
330086,MONTEFIORE MOUNT VERNON HOSPITAL,NY,10550,40.912754,-73.840011,0.0,0.0,0,0,0.42217904568483855,8.7,17.2,0.402539577642686,1.30,7.07,0.18095125248287403,10.4,17.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.19718386313457983,12.4,20.8,-0.648784021631558,9.4,18.6,0.0,-0.03788253491768359,-0.1006348944106715
330088,EASTERN LONG ISLAND HOSPITAL,NY,11944,41.110951,-72.361459,95.0,0.0,0,0,0.7709930164050519,9.4,18.1,-0.2638112070647942,0.71,6.44,0.0,0,0,-0.0577345798909055,1.2,9.1,7.41,0,15.58,0.0073197218800010976,0,2.78,0,0,0,-0.9599686807861227,10.7,17.7,0.0,0,0,0.8108148789283381,0.04724391609526771,0.07855651626892467
330090,ARNOT OGDEN MEDICAL CENTER,NY,14905,42.099256,-76.82666800000001,90.0,-0.768542183836949,1.4,3.4,0.8291286781917541,10.7,16.2,-0.9410857751281345,0.68,5.23,0.34499467031938685,11.2,16.4,-0.09497608307535803,1.66,8.56,7.35,1.47,13.23,-0.507125346660611,0,2.53,175.31,129.91,220.71,-0.35623691874053887,12.7,17.7,0.8596713533198423,12.6,19.2,-1.1448325344953996,-0.41938944577261106,0.5779323471752632
330094,COLUMBIA MEMORIAL HOSPITAL,NY,12534,42.246254,-73.776128,0.0,-0.768542183836949,1.2,3.7,0.015229413177923107,9.2,15.0,1.1562806291970493,2.24,7.50,1.4112768862567246,11.8,18.9,0.17502481501192255,1.63,9.18,7.73,0.42,15.04,-0.12129154525515194,0,2.71,0,0,0,0.29780582347551016,13.8,19.3,0.007066141390790269,11.1,18.4,0.0,-0.432844566075237,-0.11036792877921772
330096,JONES MEMORIAL HOSPITAL,NY,14895,42.122878,-77.949784,0.0,0.0,0,0,2.3406558846460137,11.5,21.1,-0.18734472357377155,0.74,6.53,0.0,0,0,-0.06704495568701925,1.19,9.09,7.41,0,15.58,0.0073197218800010976,0,2.78,0,0,0,1.3040254268848173,14.7,23.0,0.0,0,0,0.0,-0.9111703278827077,0.06176748934519743
330100,N Y EYE AND EAR INFIRMARY,NY,10003,40.732559,-73.98481600000002,90.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,-1.1448325344953996,-0.0,-0.0
330101,NEW YORK-PRESBYTERIAN HOSPITAL,NY,10065,40.76415,-73.954335,0.0,0.2000266689820219,1.9,3.8,-2.310197058290168,6.9,8.9,1.221823329332211,4.04,5.82,-3.0999171042473943,8.0,11.1,0.6591643564098044,4.73,7.11,8.57,6.53,10.62,-0.6357366137957634,0.59,1.63,181.73,160.59,202.87,-1.8152553436840342,11.2,13.3,-1.698144282467316,10.3,13.2,0.0,2.2308784471722283,-0.3613194352320685
330102,KENMORE MERCY HOSPITAL,NY,14217,42.9779,-78.87867800000002,0.0,0.006312898418227551,1.7,3.9,0.9454000017651591,10.2,17.5,-1.1595614422453413,0.41,5.08,1.001168341665441,11.3,18.0,0.6219228532253519,2.38,9.38,7.41,1.92,12.91,-0.24990281239030498,0,2.66,0,0,0,0.5493607243278369,13.5,20.8,-0.38644395642261964,10.2,18.2,0.0,-0.5273712778339544,0.19530712574801673
330103,OLEAN GENERAL HOSPITAL,NY,14760,42.089448,-78.42697700000002,0.0,0.5874542101096097,1.7,5.0,0.5965860310449458,9.9,16.2,-0.30750634048823555,0.88,6.18,0.34499467031938685,10.8,17.0,0.007438050681885785,1.51,8.92,6.89,0.01,13.77,-0.18559717882272847,0,2.69,0,0,0,-0.6077918195928657,11.7,18.0,0.400576239204199,11.2,19.9,0.0,-0.18359128024391652,-0.02544718537013288
330104,NYACK HOSPITAL,NY,10960,41.095251,-73.925253,90.0,0.7811679806734041,1.9,4.7,-1.1474838225561221,7.5,12.6,-0.48228687418200056,1.07,5.67,-0.47522241886318023,9.8,16.1,-0.7746335161916164,0.73,8.02,5.02,0,11.74,-0.18559717882272847,0,2.68,150.67,103.27,198.07,-0.5574808394224005,12.9,16.8,-1.2390491683516718,9.9,15.2,-1.1448325344953996,0.8548090622983436,0.1653373971307353
330106,NORTH SHORE UNIVERSITY HOSPITAL,NY,11030,40.779269,-73.703029,94.0,-0.1874008721455668,1.9,3.4,-1.4962977932763366,8.0,10.6,0.8394909118770997,3.34,5.81,-1.3774612169640037,9.6,13.6,4.830212713068484,8.28,12.52,9.07,5.82,12.33,0.07162535544757762,0.42,2.23,147.09,120.45,173.73,-1.2618345618089146,12.2,14.7,0.26940620659972864,12.6,16.9,0.41968539624359064,0.9665468413623817,-1.3884820270618985
330107,PECONIC BAY MEDICAL CENTER,NY,11901,40.933577,-72.674317,91.0,-0.768542183836949,1.6,3.2,1.0616713253385632,11.1,16.7,-0.362125257267537,1.26,5.71,-0.6392658366996931,9.5,16.1,-1.2122211786089327,0.46,7.35,7.14,1.33,12.96,-0.24990281239030498,0,2.65,0,0,0,0.5493607243278369,14.5,19.5,-0.7143690379337938,10.3,16.7,-0.753703051810652,-0.06434929375822832,0.6481978580259309
330108,"ST JOSEPH'S HOSPITAL, INC",NY,14902,42.09136,-76.796953,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.05437103771774693,11.8,20.5,0.0,0,0,0.0,0.013592759429436732,-0.0
330111,BERTRAND CHAFFEE HOSPITAL,NY,14141,42.508484,-78.659235,0.0,0.0,0,0,0.7128573546183499,9.2,18.2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.04625092262318431,12.0,20.7,0.0,0,0,0.0,-0.18977706931038354,-0.0
330115,ONEIDA HEALTH HOSPITAL,NY,13421,43.078755,-75.654264,0.0,0.9748817512371984,1.7,5.2,3.0382838260864404,12.9,21.5,2.390668148409267,3.22,8.79,0.0,0,0,0.8360614965359542,2.35,9.87,6.11,0,13.53,-0.08913872847136368,0,2.74,0,0,0,-0.25561495839960763,11.9,19.7,0.0,0,0,0.0,-0.6956672169217082,-1.0281181669277641
330119,LENOX HILL HOSPITAL,NY,10021,40.773964,-73.960611,93.0,0.006312898418227551,1.9,3.5,-1.4962977932763366,7.4,11.4,2.139421131224479,4.15,7.39,-0.06511387427189666,10.6,16.2,0.6777851080020312,3.71,8.17,5.84,2.1,9.58,0.8432929582584952,0.65,2.5,123.58,86.5,160.67,-1.412767502320311,11.1,15.1,-1.3046341846539062,9.7,15.5,0.028555913558843123,1.0697033386306127,-0.9167030239758082
330125,ROCHESTER GENERAL HOSPITAL,NY,14621,43.192542,-77.584424,0.0,-0.1874008721455668,1.5,3.9,-0.973076837196016,8.2,12.2,0.6537865948274741,2.66,6.15,-1.4594829258822601,9.1,13.9,1.469167050671646,4.24,9.34,7.17,3.04,11.31,-1.3109457662553166,0,1.95,147.76,109.15,186.37,-1.9158773040249646,9.6,14.6,-0.9767091031427322,10.1,15.9,0.0,1.3312865425614933,-0.15615175177455926
330126,ORANGE REGIONAL MEDICAL CENTER,NY,10940,41.439962,-74.369415,0.0,-0.768542183836949,1.5,3.1,-0.15917757218218412,9.9,13.4,-0.8646192916371124,1.20,4.85,-1.8695914704735437,9.0,13.1,2.809861165311936,5.27,11.2,5.05,0.52,9.58,2.129405629610024,0.69,3.24,156.66,120.53,192.78,-0.5574808394224005,13.1,16.4,0.400576239204199,12.4,17.6,0.0,0.5464184107184823,-0.8265263298619746
330127,JACOBI MEDICAL CENTER,NY,10461,40.857455,-73.84721,0.0,0.0,0,0,-0.7986698518359089,7.4,14.5,4.12754970199106,5.06,10.13,-0.5572441277814366,9.5,16.3,0.5008879678758814,1.86,9.64,9.49,1.39,17.6,-0.05698591168757542,0,2.75,177.37,129.66,225.07,-1.6140114230021727,9.6,16.3,-0.2552739238181493,10.5,18.2,0.0,0.8062998316094169,-1.1428629395448415
330128,ELMHURST HOSPITAL CENTER,NY,11373,40.74434,-73.88598,0.0,0.0,0,0,-1.3218908079162295,6.9,12.8,1.920945464107273,2.89,8.26,-0.3932007099449238,9.9,16.1,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.49904974415737263,13.5,20.2,0.7285013207153731,12.3,19.2,0.0,0.12188511324710186,-0.48023636602681824
330132,TLC NETWORK,NY,14081,42.559416,-79.12704000000002,0.0,0.0,0,0,0.07336507496462517,7.7,17.5,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1.5052693475666796,14.1,24.3,0.0,0,0,0.0,-0.3946586056328262,-0.0
330135,BON SECOURS COMMUNITY HOSPITAL,NY,12771,41.367766,-74.68259300000003,0.0,0.006312898418227551,1.4,4.7,-0.21731323396888616,8.5,14.7,-0.4604393074702799,0.60,6.18,-0.06511387427189666,10.0,16.9,0.42640496150697643,1.8,9.53,6.38,0,13.95,-0.024833094903787163,0,2.76,0,0,0,-0.35623691874053887,12.0,18.5,0.0,0,0,0.0,0.15966600674533044,0.013138635612215762
330136,MARY IMOGENE BASSETT HOSPITAL,NY,13326,42.714065000000005,-74.890929,0.0,0.2000266689820219,1.8,4.2,0.7709930164050519,10.3,16.6,1.0579665789943065,2.82,6.73,-1.6235263437187744,8.8,14.1,-0.47670149071599616,1.74,7.67,13.77,8.78,18.76,-1.2466401326877399,0,2.15,150.30,106.36,194.25,-0.5574808394224005,11.7,18.1,-1.173464152049437,9.7,15.8,0.0,0.64586957969639,0.11633709385685193
330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,NY,13203,43.055589,-76.149176,0.0,-1.3496834955283321,1.3,2.6,0.015229413177923107,10.1,13.6,0.631939028115753,2.85,5.93,-2.525765141819598,8.5,12.1,0.6033021016331261,3.59,8.13,8.34,4.44,12.25,0.13593098901515413,0.49,2.21,190.02,155.58,224.47,-0.6077918195928657,13.1,16.5,-0.9767091031427322,10.0,16.2,0.0,1.0237591628443181,-0.005372155808925284
330141,LONG ISLAND COMMUNITY HOSPITAL,NY,11772,40.779337,-72.97814699999998,0.0,0.006312898418227551,1.5,4.4,-0.8568055136226109,8.5,12.5,2.314201664918244,3.75,8.11,-1.6235263437187744,9.2,13.7,-0.6442882550460329,0.82,8.22,10.98,4.32,17.64,-0.21774999560651673,0,2.66,206.53,162.4,250.66,-0.15499299805867728,13.5,17.7,-0.9767091031427322,10.3,15.6,0.0,0.9030084896356987,-0.36461907817098055
330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",NY,14810,42.37297,-77.278553,0.0,0.0,0,0,1.4686209578454799,9.7,20.4,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.34811680364597625,12.5,21.3,0.0,0,0,0.0,-0.45418444037286404,-0.0
330151,ST JAMES MERCY HOSPITAL,NY,14843,42.314575,-77.66014200000002,0.0,0.0,0,0,1.701163604992288,10.3,21.1,0.5554725446247313,1.39,7.26,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.09656190279364948,12.3,20.6,0.0,0,0,0.0,-0.4494313769464844,-0.13886813615618282
330153,ELLIS HOSPITAL,NY,12308,42.819818,-73.918883,91.0,-0.1874008721455668,1.6,4.0,-0.27544889575558823,9.4,13.4,0.43531092771026725,2.13,6.28,1.5753203040932375,12.7,17.9,-0.7373920130071638,1.22,7.63,9.89,4,15.77,-1.2787929494715282,0,2.14,205.03,158.32,251.74,0.8512266053506298,15.2,20.1,-1.042294119444968,10.4,15.4,-0.753703051810652,-0.2772009735608278,0.4420687267284979
330157,SAMARITAN MEDICAL CENTER,NY,13601,43.96489,-75.912761,0.0,-0.3811146427093612,1.4,3.8,1.0035356635518613,10.8,16.8,-0.23103985699721294,1.08,6.11,2.7236242289488315,13.1,20.5,-0.8025646435799559,0.72,7.99,4.91,0,11.55,-0.21774999560651673,0,2.67,0,0,0,0.19718386313457983,13.5,19.5,0.8596713533198423,11.9,20.1,0.0,-1.1960037772387788,0.4081172847232617
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,NY,10901,41.112389,-74.136248,0.0,-0.9622559544007434,1.3,3.3,-0.7986698518359089,8.6,12.7,-0.5587533576730233,1.24,5.37,0.4270163792376433,11.3,16.4,1.4319255474871937,3.82,9.68,10.21,5.04,15.38,0.4253063400692478,0.37,2.51,152.05,112.11,191.99,0.14687288296411555,14.1,18.2,-1.6325592661650805,9.6,14.6,0.0,0.46433496394980767,-0.0840556438706687
330160,STATEN ISLAND UNIVERSITY HOSPITAL,NY,10305,40.584082,-74.087013,91.0,1.5560230629285807,2.1,5.4,-0.6823985282625047,8.8,12.6,4.630043736360636,6.20,9.91,1.3292551773384682,12.2,17.8,3.0146894328264238,5.27,11.63,10.88,5.28,16.48,-1.1180288655525872,0,2.21,193.06,154.31,231.81,0.09656190279364948,14.3,18.0,-0.4520289727248542,11.2,16.3,-0.753703051810652,-0.0728473947861897,-2.0206818416407635
330162,NORTHERN WESTCHESTER HOSPITAL,NY,10549,41.196692,-73.72444899999998,94.0,0.9748817512371984,2.1,4.5,-0.8568055136226109,8.2,13.0,0.8504146952329598,2.42,6.76,-0.14713558319015307,10.1,16.4,-1.1004966690555753,0.77,7.28,5.93,0.64,11.21,0.7146816911233421,0.15,2.91,148.59,99.21,197.98,-0.9599686807861227,11.6,16.4,-1.6325592661650805,9.2,15.0,0.41968539624359064,0.8991172609409919,-0.3598703671344813
330163,EASTERN NIAGARA HOSPITAL,NY,14094,43.17638,-78.671075,0.0,0.0,0,0,2.8057411789396323,12.8,21.5,0.7193292949626356,1.67,7.27,1.8213854308480082,12.2,19.0,-0.3277354779781861,1.02,8.71,11.35,4.04,18.66,-0.05698591168757542,0,2.75,0,0,0,1.0021595458620263,13.8,22.6,0.0,0,0,0.0,-1.4073215389124167,-0.08365197632421853
330164,HIGHLAND HOSPITAL,NY,14620,43.135955,-77.607556,93.0,0.3937404395458154,1.8,4.2,1.0035356635518613,10.8,16.7,-0.29658255713237497,1.40,5.68,-0.8033092545362073,9.2,15.7,0.2029559424002613,2.07,8.79,10.41,5.17,15.65,-0.44281971309303453,0,2.56,156.37,109.37,203.37,-0.9599686807861227,11.6,16.8,0.5317462718086682,11.6,19.2,0.028555913558843123,0.05699899999045013,0.035676472069833196
330166,"WESTFIELD MEMORIAL HOSPITAL, INC",NY,14787,42.327901,-79.569397,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,-0.0,-0.0
330167,NYU WINTHROP HOSPITAL,NY,11501,40.741648,-73.643532,0.0,-0.768542183836949,1.5,3.3,-1.0893481607694202,8.5,11.5,-0.4058203906909784,2.00,4.88,-1.7055480526370308,9.1,13.2,-0.5698052486771279,2.33,6.87,7.01,3.2,10.82,0.8111401414747069,0.57,2.54,166.33,129.63,203.02,-1.4630784824907763,11.3,14.7,-0.7143690379337938,11.0,15.6,0.0,1.2430859334577553,0.23325692043258708
330169,MOUNT SINAI BETH ISRAEL,NY,10003,40.732665,-73.9816,90.0,-0.768542183836949,1.5,3.3,-2.1939257347167636,6.6,9.7,1.101661712417748,3.18,6.46,-2.033634888310058,9.0,12.6,-0.1415279620559243,2.12,8,6.44,1.33,11.56,-0.8608063312822812,0,2.35,162.86,125.67,200.05,-1.1109016212975191,12.2,15.2,-1.370219200956142,10.1,14.6,-1.1448325344953996,1.6771703613201208,0.16730369118935168
330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",NY,13045,42.608997,-76.18611700000002,0.0,0.5874542101096097,1.6,4.9,-1.728840440423145,6.6,11.5,-0.48228687418200056,0.58,6.15,-0.8033092545362073,9.6,15.2,0.5846813500408994,1.92,9.75,9.29,1.29,17.29,-0.024833094903787163,0,2.77,0,0,0,-2.016499264365895,9.7,14.3,1.449936500039956,12.4,21.3,0.0,0.7746781148213226,-0.16625389776618035
330180,SAMARITAN HOSPITAL,NY,12180,42.733395,-73.67143399999998,0.0,0.7811679806734041,1.7,5.0,0.24777206032473134,9.5,15.5,1.6587746635666247,2.81,7.85,-0.9673526723727202,9.5,15.3,0.7522681143709353,2.49,9.55,10.95,4.71,17.19,-0.2820556291740932,0,2.64,183.17,136.76,229.58,1.0524705260324905,14.8,21.7,0.007066141390790269,10.7,18.5,0.0,-0.08498901384382297,-0.7275387823592177
330181,GLEN COVE HOSPITAL,NY,11542,40.862320000000004,-73.63374,96.0,0.0,0,0,0.8872643399784571,10.7,16.5,-0.04533553994758734,1.03,6.51,-0.47522241886318023,10.0,15.8,0.0,0,0,0,0,0,0.0073197218800010976,0,2.77,0,0,0,0.7002936648392334,14.7,20.0,-0.8455390705382629,9.9,16.6,1.2019443616130858,-0.06669912885406185,0.009503954516896562
330182,"ST FRANCIS HOSPITAL, ROSLYN",NY,11576,40.804505,-73.672669,0.0,0.3937404395458154,2.1,3.7,-1.4381621314896336,8.0,10.7,0.6647103781833342,3.02,5.82,-1.6235263437187744,9.4,13.3,-1.20291080281282,1.82,6.02,8.00,4.3,11.7,0.4896119736368243,0.65,2.27,208.28,174.74,241.83,-1.9158773040249646,10.3,14.0,-2.288409429187429,8.6,13.4,0.0,1.8164938021052004,-0.0862879971382885
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,NY,10802,40.912968,-73.786997,0.0,-1.1559697249645378,1.3,3.2,-0.5079915429023975,8.4,13.9,-0.39489660733511783,0.99,5.91,-0.8033092545362073,9.4,15.7,-0.2067005926287156,1.37,8.61,9.48,2.79,16.18,1.1326683093125887,0.23,3.1,0,0,0,0.09656190279364948,13.5,18.7,0.6629163044131385,12.2,18.9,0.0,0.13795564755795414,0.15622465390394563
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,NY,11777,40.938249,-73.05295100000002,0.0,0.7811679806734041,1.9,4.7,-1.2056194843428254,8.0,11.6,0.33699687750752444,2.07,6.17,-0.14713558319015307,10.4,16.0,-0.5604948728810141,1.33,7.88,6.87,1.18,12.57,1.647113377853201,0.48,3.17,176.53,130.46,222.6,-2.9220969074342715,8.5,11.6,-2.4851644780941338,8.2,13.1,0.0,1.690004113265346,-0.5511958407882789
330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,NY,14092,43.154652,-79.030462,0.0,-0.5748284132731555,1.3,3.9,-0.39172021932899337,8.2,14.7,-0.04533553994758734,1.03,6.51,-0.47522241886318023,9.6,16.0,-0.18807984103648973,1.11,8.92,6.83,0,14.68,-0.024833094903787163,0,2.77,0,0,0,-0.4568588790814692,11.6,19.1,-0.12410389121368008,10.8,18.2,0.0,0.3619763521218307,0.2082692222902549
330191,GLENS FALLS HOSPITAL,NY,12801,43.308335,-73.644551,0.0,-0.5748284132731555,1.4,3.8,1.701163604992288,12.1,17.7,-0.7881528081460901,0.89,5.28,-0.3111790010266659,10.2,16.0,-0.9235995289294264,0.88,7.55,4.19,0,10.32,-0.7965006977147047,0,2.39,155.76,107.8,203.72,1.1530924863734227,15.8,20.7,1.449936500039956,13.2,20.6,0.0,-0.9982533975947503,0.7707703620158441
330193,FLUSHING HOSPITAL MEDICAL CENTER,NY,11355,40.755636,-73.81564499999998,0.0,-0.3811146427093612,1.3,4.5,-0.21731323396888616,8.7,14.7,0.9378049620798425,2.10,7.24,-0.3111790010266659,9.8,16.2,0.46364646469142895,1.83,9.58,6.83,0,14.67,-0.08913872847136368,0,2.73,157.37,107.68,207.05,1.5052693475666796,16.7,21.2,2.7616368260846524,14.9,22.6,0.0,-0.934603484663945,-0.23279951389763662
330194,MAIMONIDES MEDICAL CENTER,NY,11219,40.63908,-73.99866800000002,88.0,-0.768542183836949,1.3,3.5,-1.6707047786364428,7.7,10.1,0.29330174408408305,2.45,5.72,-3.3459822310021647,7.8,10.6,0.6219228532253519,3.07,8.7,12.01,6.84,17.18,-0.12129154525515194,0.16,2.38,149.70,115.11,184.29,-1.8655663238544995,11.0,13.4,-3.534524738929891,7.4,10.7,-1.9270914998648945,2.6041945181057495,-0.006347717054333488
330195,LONG ISLAND JEWISH MEDICAL CENTER,NY,11040,40.753237,-73.706888,95.0,1.5560230629285807,2.3,5.0,-1.3218908079162295,8.2,11.1,-0.0016404065241459717,2.33,5.30,-0.14713558319015307,10.7,15.6,1.4039944200988541,4.4,9.05,9.00,5.29,12.7,-0.9251119648498577,0,2.15,154.61,118.12,191.11,-0.35623691874053887,13.5,16.7,-1.9604843476762546,9.4,13.5,0.8108148789283381,0.946436914380794,-0.5083162779133578
330196,CONEY ISLAND HOSPITAL,NY,11235,40.58494,-73.966285,0.0,0.0,0,0,-1.786976102209848,7.0,10.8,2.641915165594055,3.71,8.75,-0.47522241886318023,10.0,16.0,0.0,0,0,0,0,0,0.0,0,0,172.12,125.1,219.14,0.9518485656915601,15.4,20.3,-0.5176139890270888,10.8,16.5,0.0,0.4569909861021393,-0.6604787913985137
330197,CANTON-POTSDAM HOSPITAL,NY,13676,44.676085,-74.981451,0.0,1.3623092923647864,2.1,5.4,-0.914941175409314,7.5,13.6,1.210899545976351,2.28,7.56,-0.6392658366996931,9.5,15.9,-0.7653231403955034,0.74,8.04,6.58,0,13.3,-0.1534443620389402,0,2.7,0,0,0,-1.5133894626612414,10.1,16.0,0.07265115769302487,11.0,18.5,0.0,0.7487363292693059,-0.41361033397667335
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,NY,11572,40.652212,-73.630798,0.0,-0.5748284132731555,1.5,3.3,1.0035356635518613,11.7,15.7,1.6260033134990435,3.44,7.17,-0.8853309634544637,9.9,14.5,-0.9235995289294264,1.09,7.35,7.95,2.91,12.99,-0.7000422473633399,0,2.43,177.47,133.46,221.48,-0.6077918195928657,13.2,16.2,0.26940620659972864,12.6,17.2,0.0,0.05504522822393486,0.14311671901671955
